ID, Nazwa hotelu, Imie wlasciciela, Nazwisko Wlasciciela, Data powstania, Liczba gwiazdek, Liczba personelu, Nazwisko opiekuna, Imie opiekuna, Data urodzenia opiekuna, Plec opiekuna, Oddzial, Stanowisko, Kraj, Region, Miasto, Pensja, Waluta, Data zatrudnienia
10013,Mercurial,"Wirgiliusz",Kowalski,1979-03-26,1,228,Krawczyk,"Siestrzemił",1981-09-22,"M",ODDZ_HIS_007,Glowny opiekun,Hiszpania,Murcja,CITY,2663.890394915122,USD,2013-12-15
10054,Plaza,"Waleria",Krawczyk,1994-04-21,2,194,Nowak,"Orchidea",1983-03-09,"K",ODDZ_HIS_004,Opiekun,Hiszpania,Kantabria,CITY,9604.222039024819,USD,2007-08-26
10003,Mercurial,"Ruprecht",Krawczyk,1970-01-13,5,175,Kowalski,"Helena",1970-12-31,"K",ODDZ_POL_001,Opiekun,Polska,Tatry,CITY,4014.4375336677194,PLN,2016-12-21
10014,Plaza,"Renata",Kowalski,1936-10-21,3,178,Krawczyk,"Marcelina",1986-04-02,"K",ODDZ_FRA_004,Glowny opiekun,Francja,Owernia,CITY,5624.808304389206,EUR,2006-07-28
10015,Plaza,"Miromir",Krawczyk,1993-04-02,1,192,Kiepski,"Roksana",1991-08-16,"K",ODDZ_POL_003,Glowny opiekun,Polska,Mazury,CITY,8297.86373631551,EUR,2009-07-04
10050,Sheraton,"Sędzisława",Krawczyk,1998-11-11,1,173,Kiepski,"Stefania",1975-09-17,"K",ODDZ_HIS_002,Glowny opiekun,Hiszpania,Nawarra,CITY,3135.583460525233,USD,2000-03-16
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Kiepski,"Paloma",1971-07-19,"K",ODDZ_HIS_003,Przewodnik,Hiszpania,Nawarra,CITY,9186.10003464607,USD,2008-05-06
10007,Sheraton,"Zenobiusz",Jopek,1954-09-13,4,81,Krawczyk,"Kiejstut",1981-07-30,"M",ODDZ_HIS_002,Przewodnik,Hiszpania,Nawarra,CITY,9840.138332723584,USD,2014-07-25
10048,Mercurial,"Zefiryna",Kowalski,1985-01-29,4,78,Jopek,"Krzesimir",1989-08-05,"M",ODDZ_FRA_004,Przewodnik,Francja,Burgundia,CITY,8561.423245828402,USD,2015-03-11
10020,Sheraton,"Bogumiła",Kowalski,1978-09-14,4,105,Krawczyk,"Myślibor",1993-03-21,"M",ODDZ_POL_007,Glowny opiekun,Polska,Bieszczady,CITY,9983.865625147062,EUR,2001-08-20
10005,Mercurial,"Romuald",Jopek,1962-07-31,2,170,Krawczyk,"Żywisław",1970-01-17,"M",ODDZ_HIS_004,Opiekun,Hiszpania,Asturia,CITY,2119.7033229576346,PLN,2001-07-04
10029,Mercurial,"Konstantyn",Nowak,1955-03-13,2,197,Kiepski,"Jerosława",1984-10-28,"K",ODDZ_FRA_006,Opiekun,Francja,Owernia,CITY,8180.9841937441815,PLN,2004-04-16
10014,Plaza,"Renata",Kowalski,1936-10-21,3,178,Kowalski,"Napoleon",1981-09-07,"M",ODDZ_FRA_004,Przewodnik,Francja,Owernia,CITY,3847.7012583744845,EUR,2000-09-22
10079,Mercurial,"Paweł",Jopek,1981-10-02,1,176,Jopek,"Lubor",1994-01-21,"M",ODDZ_HIS_004,Opiekun,Hiszpania,Nawarra,CITY,8703.742493238355,PLN,2013-11-20
10066,Sheraton,"Kazimiera",Kowalski,1974-10-16,1,152,Krawczyk,"Henryk",1975-10-10,"M",ODDZ_FRA_009,Przewodnik,Francja,Owernia,CITY,6053.375338263264,USD,2008-02-16
10078,Plaza,"Waleriana",Kiepski,1986-05-16,1,81,Jopek,"Eustachiusz",1989-10-21,"M",ODDZ_POL_009,Opiekun,Polska,Bieszczady,CITY,6699.146439305851,EUR,2007-06-10
10061,Plaza,"Renat",Jopek,1992-03-13,1,138,Kiepski,"Reinhold",1976-01-07,"M",ODDZ_POL_008,Glowny opiekun,Polska,Bieszczady,CITY,1727.3109647989759,PLN,2014-01-14
10087,Sheraton,"Ulryka",Nowak,2012-05-21,5,224,Jopek,"Klement",1975-07-10,"M",ODDZ_POL_003,Opiekun,Polska,Tatry,CITY,9350.712419999862,USD,2015-08-18
10023,Mercurial,"Rut",Jopek,1983-04-08,5,186,Jopek,"Burchard",1997-04-28,"M",ODDZ_FRA_005,Glowny opiekun,Francja,Owernia,CITY,8041.374176517608,EUR,2004-09-22
10056,Plaza,"Korneli",Kowalski,1995-09-13,5,156,Kiepski,"Kaja",1988-10-10,"K",ODDZ_FRA_003,Glowny opiekun,Francja,Akwitania,CITY,1685.3332864379472,PLN,2015-12-11
10022,Plaza,"Bartosz",Nowak,1998-05-16,1,89,Nowak,"Chwalibóg",1982-02-06,"M",ODDZ_HIS_009,Glowny opiekun,Hiszpania,Barcelona,CITY,2022.2239843168734,USD,2006-04-29
10042,Mercurial,"Jarogniew",Kowalski,1930-04-14,5,155,Kowalski,"Benigna",1991-07-08,"K",ODDZ_POL_002,Przewodnik,Polska,Mazury,CITY,7645.636018762189,USD,2015-03-05
10028,Sheraton,"Ursyn",Kiepski,1969-06-25,3,224,Kowalski,"Asteriusz",1984-12-20,"M",ODDZ_HIS_003,Przewodnik,Hiszpania,Barcelona,CITY,8051.8002318213985,PLN,2004-03-05
10053,Plaza,"Axel",Nowak,1941-03-30,5,225,Kowalski,"Więcerad",1984-04-05,"M",ODDZ_FRA_002,Glowny opiekun,Francja,Owernia,CITY,9032.89673789261,PLN,2006-12-29
10070,Plaza,"Ludwina",Kiepski,1938-10-06,5,108,Krawczyk,"Alfred",1990-12-17,"M",ODDZ_POL_006,Przewodnik,Polska,Mazury,CITY,8899.144110593228,USD,2007-09-13
10088,Sheraton,"JÃ³zefat",Kowalski,1971-05-23,3,227,Nowak,"Parys",1980-06-09,"M",ODDZ_HIS_001,Przewodnik,Hiszpania,Madryt,CITY,9576.945461565334,EUR,2002-03-04
10019,Plaza,"Leonarda",Nowak,1972-09-03,5,164,Nowak,"Honorata",1995-04-15,"K",ODDZ_POL_004,Przewodnik,Polska,Bieszczady,CITY,3074.512085751209,USD,2004-07-10
10017,Mercurial,"Angel",Jopek,1980-04-01,4,132,Kowalski,"Cyntia",1993-04-22,"K",ODDZ_FRA_005,Glowny opiekun,Francja,Akwitania,CITY,4921.103110261112,USD,2010-12-04
10050,Sheraton,"Sędzisława",Krawczyk,1998-11-11,1,173,Kiepski,"Olaf",1971-04-06,"M",ODDZ_HIS_001,Przewodnik,Hiszpania,Nawarra,CITY,8205.094784328496,EUR,2004-03-23
10024,Sheraton,"Dobrogost",Nowak,1988-10-25,5,152,Jopek,"Nelly",1973-10-29,"M",ODDZ_HIS_004,Glowny opiekun,Hiszpania,Nawarra,CITY,2199.5660533246178,USD,2011-10-01
10000,Sheraton,"Abdiasz",Jopek,2009-11-22,3,118,Nowak,"Łukasz",1984-05-14,"M",ODDZ_POL_008,Przewodnik,Polska,Pomorze,CITY,7267.580006078864,PLN,2000-12-20
10080,Plaza,"Irydion",Kowalski,1989-10-29,2,198,Kowalski,"Talita",1974-07-28,"K",ODDZ_HIS_003,Przewodnik,Hiszpania,Barcelona,CITY,2513.3296795971696,EUR,2002-01-13
10042,Mercurial,"Jarogniew",Kowalski,1930-04-14,5,155,Kowalski,"Szymon",1971-01-21,"M",ODDZ_POL_009,Glowny opiekun,Polska,Mazury,CITY,1814.5719390462887,EUR,2003-01-21
10086,Sheraton,"Marietta",Krawczyk,1941-12-30,5,165,Kowalski,"Konradyna",1971-01-24,"K",ODDZ_FRA_008,Glowny opiekun,Francja,Owernia,CITY,8636.076688763678,EUR,2009-07-02
10074,Plaza,"Wincentyna",Kiepski,2009-02-07,1,121,Kowalski,"Berenika",1978-01-28,"K",ODDZ_HIS_008,Glowny opiekun,Hiszpania,Barcelona,CITY,4732.43078605568,PLN,2000-01-03
10095,Mercurial,"Arletta",Krawczyk,1976-08-28,3,203,Kowalski,"Anzelm",1976-03-23,"M",ODDZ_POL_006,Przewodnik,Polska,Pomorze,CITY,6597.3026907954745,PLN,2000-04-13
10092,Sheraton,"Szczęsna",Kiepski,1998-10-20,4,114,Kowalski,"Szczepan",1996-01-27,"M",ODDZ_POL_008,Przewodnik,Polska,Bieszczady,CITY,2984.5241763075514,USD,2014-05-01
10032,Mercurial,"Kordelia",Kiepski,1949-07-13,4,71,Jopek,"Przybyczest",1976-07-18,"M",ODDZ_HIS_006,Opiekun,Hiszpania,Madryt,CITY,4778.588643108546,EUR,2000-08-07
10040,Sheraton,"Przybysław",Krawczyk,1967-11-25,5,199,Nowak,"Strzeżywoj",1990-10-31,"M",ODDZ_POL_001,Glowny opiekun,Polska,Tatry,CITY,6251.228827266449,EUR,2012-10-27
10013,Mercurial,"Wirgiliusz",Kowalski,1979-03-26,1,228,Jopek,"Herakliusz",1990-08-14,"M",ODDZ_HIS_008,Opiekun,Hiszpania,Murcja,CITY,7763.4620245551605,USD,2016-03-30
10047,Sheraton,"Zelmira",Kowalski,1949-12-07,1,175,Jopek,"Grzymisław",1978-02-19,"M",ODDZ_HIS_003,Opiekun,Hiszpania,Barcelona,CITY,9132.315163658393,USD,2013-01-25
10071,Mercurial,"Donata",Kiepski,1943-11-23,3,37,Nowak,"Sonia",1982-05-22,"K",ODDZ_FRA_006,Przewodnik,Francja,Burgundia,CITY,4514.21096859759,EUR,2008-09-30
10052,Plaza,"Augustyn",Krawczyk,1987-07-25,1,150,Nowak,"Dobroniega",1980-04-25,"K",ODDZ_FRA_005,Przewodnik,Francja,Owernia,CITY,7786.21894306138,USD,2015-05-20
10091,Sheraton,"Abel",Krawczyk,1991-01-08,4,129,Kiepski,"Heliasz",1989-10-16,"M",ODDZ_POL_006,Opiekun,Polska,Tatry,CITY,6653.327699287529,USD,2016-03-03
10022,Plaza,"Bartosz",Nowak,1998-05-16,1,89,Krawczyk,"Fabia",1973-03-07,"K",ODDZ_HIS_003,Glowny opiekun,Hiszpania,Barcelona,CITY,2596.3510149350996,PLN,2005-08-07
10053,Plaza,"Axel",Nowak,1941-03-30,5,225,Kowalski,"Daria",1983-04-18,"K",ODDZ_FRA_004,Opiekun,Francja,Owernia,CITY,9232.762903148112,PLN,2005-10-11
10012,Mercurial,"Sandra",Nowak,1945-10-21,5,64,Jopek,"Lechosława",1975-12-04,"K",ODDZ_FRA_006,Opiekun,Francja,Akwitania,CITY,7224.85559783133,EUR,2014-01-14
10025,Sheraton,"Lewin",Krawczyk,1995-09-17,2,213,Kiepski,"Bożywoj",1980-05-20,"M",ODDZ_FRA_003,Przewodnik,Francja,Owernia,CITY,2030.6691359877668,EUR,2008-06-17
10096,Mercurial,"Zenon",Kowalski,1983-10-19,5,183,Jopek,"Kazimiera",1998-11-29,"K",ODDZ_POL_008,Glowny opiekun,Polska,Pomorze,CITY,2424.9636950007252,EUR,2015-02-12
10070,Plaza,"Ludwina",Kiepski,1938-10-06,5,108,Nowak,"Romualda",1991-05-08,"K",ODDZ_POL_005,Przewodnik,Polska,Mazury,CITY,7454.60836592842,EUR,2009-05-16
10077,Sheraton,"Bazylis",Kiepski,1968-12-24,3,78,Nowak,"Radomysł",1979-02-03,"M",ODDZ_POL_001,Glowny opiekun,Polska,Tatry,CITY,8914.615688051521,USD,2006-01-29
10029,Mercurial,"Konstantyn",Nowak,1955-03-13,2,197,Jopek,"Zygfryd",1997-07-24,"M",ODDZ_FRA_002,Opiekun,Francja,Owernia,CITY,1824.615201930303,PLN,2006-06-26
10067,Sheraton,"Samuel",Kowalski,1975-07-07,1,212,Nowak,"Chryzostom",1976-04-19,"M",ODDZ_POL_003,Glowny opiekun,Polska,Mazury,CITY,8347.88314696135,EUR,2014-05-16
10017,Mercurial,"Angel",Jopek,1980-04-01,4,132,Kowalski,"Gilbert",1974-06-07,"M",ODDZ_FRA_007,Przewodnik,Francja,Akwitania,CITY,6842.0266065690585,USD,2002-07-17
10053,Plaza,"Axel",Nowak,1941-03-30,5,225,Kowalski,"Herakles",1992-07-03,"M",ODDZ_FRA_001,Glowny opiekun,Francja,Owernia,CITY,8280.679058547887,USD,2010-11-05
10029,Mercurial,"Konstantyn",Nowak,1955-03-13,2,197,Kowalski,"Ludwik",1987-09-04,"M",ODDZ_FRA_008,Przewodnik,Francja,Owernia,CITY,5946.005286868619,PLN,2014-08-23
10083,Sheraton,"Dobrawa",Kiepski,1949-05-17,3,76,Nowak,"Horacjusz",1995-08-18,"M",ODDZ_FRA_002,Przewodnik,Francja,Owernia,CITY,6114.426588683593,USD,2006-07-01
10089,Sheraton,"Ingrid",Krawczyk,1953-06-24,1,97,Nowak,"Margot",1997-09-22,"K",ODDZ_POL_002,Glowny opiekun,Polska,Pomorze,CITY,4338.006619050726,PLN,2003-11-08
10086,Sheraton,"Marietta",Krawczyk,1941-12-30,5,165,Jopek,"Radek",1972-04-15,"M",ODDZ_FRA_007,Opiekun,Francja,Owernia,CITY,9385.921224105947,EUR,2009-10-07
10031,Sheraton,"Pakoszław",Krawczyk,1994-11-01,4,144,Krawczyk,"Dianna",1989-02-02,"K",ODDZ_FRA_004,Przewodnik,Francja,Burgundia,CITY,8105.005381683393,USD,2005-02-27
10098,Sheraton,"Dagna",Nowak,1993-07-23,5,137,Jopek,"Gościsław",1991-02-12,"M",ODDZ_FRA_005,Opiekun,Francja,Owernia,CITY,8005.842528212677,USD,2008-03-19
10094,Plaza,"Jozue",Kowalski,1931-05-19,4,137,Kiepski,"Anastazy",1989-08-25,"M",ODDZ_HIS_004,Glowny opiekun,Hiszpania,Kantabria,CITY,8632.887957731626,PLN,2010-04-08
10031,Sheraton,"Pakoszław",Krawczyk,1994-11-01,4,144,Kowalski,"Kornelia",1971-11-04,"K",ODDZ_FRA_007,Przewodnik,Francja,Burgundia,CITY,2182.6001102805403,EUR,2010-06-15
10006,Plaza,"Abdiasz",Kiepski,1933-07-28,4,154,Jopek,"Klaudiusz",1972-09-22,"M",ODDZ_POL_005,Glowny opiekun,Polska,Bieszczady,CITY,4972.986536864055,USD,2008-08-06
10003,Mercurial,"Ruprecht",Krawczyk,1970-01-13,5,175,Krawczyk,"Roman",1987-08-16,"M",ODDZ_POL_001,Glowny opiekun,Polska,Tatry,CITY,4955.9727738285055,PLN,2011-07-01
10095,Mercurial,"Arletta",Krawczyk,1976-08-28,3,203,Nowak,"Luba",1970-03-03,"K",ODDZ_POL_003,Opiekun,Polska,Pomorze,CITY,5712.7245118289375,PLN,2005-07-05
10003,Mercurial,"Ruprecht",Krawczyk,1970-01-13,5,175,Nowak,"Dobromiła",1994-11-02,"K",ODDZ_POL_001,Glowny opiekun,Polska,Tatry,CITY,2329.1455753880064,USD,2013-05-04
10023,Mercurial,"Rut",Jopek,1983-04-08,5,186,Kiepski,"Wirginiusz",1975-05-05,"M",ODDZ_FRA_008,Glowny opiekun,Francja,Owernia,CITY,5943.798356157851,EUR,2003-07-10
10057,Sheraton,"Idzi",Nowak,1983-04-21,1,130,Jopek,"Racibor",1978-06-07,"M",ODDZ_POL_008,Przewodnik,Polska,Tatry,CITY,6349.694677739428,EUR,2003-10-12
10060,Plaza,"Racibor",Kiepski,2014-04-05,5,36,Kowalski,"Diana",1985-05-14,"K",ODDZ_FRA_003,Glowny opiekun,Francja,Burgundia,CITY,8954.91731850477,USD,2000-05-23
10091,Sheraton,"Abel",Krawczyk,1991-01-08,4,129,Jopek,"Amanda",1971-10-16,"K",ODDZ_POL_001,Opiekun,Polska,Tatry,CITY,2161.7036434023544,PLN,2013-01-12
10070,Plaza,"Ludwina",Kiepski,1938-10-06,5,108,Kiepski,"Jarogniew",1997-05-15,"M",ODDZ_POL_002,Przewodnik,Polska,Mazury,CITY,1831.01300895637,EUR,2003-01-17
10046,Sheraton,"Wiaczesław",Nowak,2003-08-31,2,84,Kowalski,"Blanka",1980-01-22,"K",ODDZ_POL_001,Przewodnik,Polska,Tatry,CITY,4405.180017904437,PLN,2016-12-25
10059,Mercurial,"Radociech",Kowalski,1967-05-21,4,82,Jopek,"Feliks",1997-03-01,"M",ODDZ_POL_009,Przewodnik,Polska,Pomorze,CITY,8750.873948653973,EUR,2002-12-04
10038,Plaza,"Gustawa",Kowalski,1937-06-08,2,54,Jopek,"Cieszymir",1985-11-20,"M",ODDZ_HIS_008,Przewodnik,Hiszpania,Kantabria,CITY,2302.6154525244187,USD,2000-07-31
10008,Plaza,"Jaczewoj",Jopek,1953-10-29,1,111,Jopek,"Delfin",1970-03-08,"M",ODDZ_POL_007,Opiekun,Polska,Bieszczady,CITY,4069.634999688193,PLN,2008-11-15
10058,Plaza,"Dobrowiest",Jopek,1948-07-19,1,183,Jopek,"Paula",1981-07-19,"K",ODDZ_FRA_001,Opiekun,Francja,Burgundia,CITY,2174.1533822646584,USD,2009-01-02
10016,Plaza,"Tomir",Nowak,1968-09-01,4,103,Krawczyk,"Bogusław",1998-05-04,"M",ODDZ_FRA_001,Glowny opiekun,Francja,Akwitania,CITY,8685.448501063107,USD,2006-10-31
10084,Mercurial,"Trzebisław",Nowak,1953-12-15,1,77,Nowak,"Ernest",1997-10-29,"M",ODDZ_HIS_008,Przewodnik,Hiszpania,Asturia,CITY,9794.970090209925,EUR,2014-05-23
10069,Mercurial,"Irena",Krawczyk,1933-12-17,4,158,Kiepski,"Hortensja",1975-01-27,"K",ODDZ_HIS_008,Glowny opiekun,Hiszpania,Asturia,CITY,6918.3976224201815,PLN,2009-09-19
10027,Mercurial,"Emanuela",Krawczyk,1993-12-31,3,221,Nowak,"Nina",1989-12-11,"K",ODDZ_POL_005,Opiekun,Polska,Mazury,CITY,6008.989091894631,EUR,2008-06-15
10014,Plaza,"Renata",Kowalski,1936-10-21,3,178,Kiepski,"Przemysława",1987-01-19,"K",ODDZ_FRA_004,Opiekun,Francja,Owernia,CITY,1813.7034175045778,USD,2006-01-26
10013,Mercurial,"Wirgiliusz",Kowalski,1979-03-26,1,228,Jopek,"Hermenegild",1998-09-04,"M",ODDZ_HIS_009,Opiekun,Hiszpania,Murcja,CITY,5076.244760887324,PLN,2007-05-21
10065,Sheraton,"Odo",Jopek,1949-06-12,3,228,Kowalski,"Dziersława",1994-05-03,"K",ODDZ_HIS_009,Opiekun,Hiszpania,Madryt,CITY,7329.143650319021,USD,2014-09-06
10020,Sheraton,"Bogumiła",Kowalski,1978-09-14,4,105,Krawczyk,"Julita",1970-11-16,"K",ODDZ_POL_001,Przewodnik,Polska,Bieszczady,CITY,2433.110372473196,EUR,2014-10-27
10009,Plaza,"Wielisława",Nowak,1997-08-20,4,72,Nowak,"Wszemił",1992-09-29,"M",ODDZ_FRA_001,Opiekun,Francja,Owernia,CITY,7225.18723651735,EUR,2015-12-16
10089,Sheraton,"Ingrid",Krawczyk,1953-06-24,1,97,Kiepski,"Kalistrat",1976-11-15,"M",ODDZ_POL_003,Glowny opiekun,Polska,Pomorze,CITY,9496.127260374731,PLN,2004-02-04
10080,Plaza,"Irydion",Kowalski,1989-10-29,2,198,Jopek,"Saul",1992-02-22,"M",ODDZ_HIS_008,Glowny opiekun,Hiszpania,Barcelona,CITY,6184.5796667213035,USD,2008-07-17
10013,Mercurial,"Wirgiliusz",Kowalski,1979-03-26,1,228,Kowalski,"Nadbor",1998-04-11,"M",ODDZ_HIS_005,Glowny opiekun,Hiszpania,Murcja,CITY,3326.5750769474357,PLN,2013-06-16
10040,Sheraton,"Przybysław",Krawczyk,1967-11-25,5,199,Kowalski,"Rudolf",1970-06-06,"M",ODDZ_POL_004,Glowny opiekun,Polska,Tatry,CITY,3353.7433344499077,USD,2008-07-21
10063,Plaza,"Hermenegild",Kiepski,1979-09-08,1,124,Nowak,"Bernard",1997-08-27,"M",ODDZ_FRA_006,Opiekun,Francja,Owernia,CITY,7770.631803490667,USD,2011-05-23
10032,Mercurial,"Kordelia",Kiepski,1949-07-13,4,71,Kiepski,"Asteriusz",1980-06-07,"M",ODDZ_HIS_006,Glowny opiekun,Hiszpania,Madryt,CITY,4281.630703019773,PLN,2014-12-11
10014,Plaza,"Renata",Kowalski,1936-10-21,3,178,Krawczyk,"Anastazja",1991-05-03,"K",ODDZ_FRA_003,Glowny opiekun,Francja,Owernia,CITY,6742.602255029111,PLN,2013-05-26
10010,Plaza,"Bożysława",Kiepski,1980-10-24,4,192,Kiepski,"Aurelian",1993-03-06,"M",ODDZ_POL_009,Glowny opiekun,Polska,Tatry,CITY,7910.117570184228,PLN,2004-03-24
10096,Mercurial,"Zenon",Kowalski,1983-10-19,5,183,Kowalski,"Świętopełk",1973-11-19,"M",ODDZ_POL_003,Glowny opiekun,Polska,Pomorze,CITY,7978.9626015696185,PLN,2017-04-09
10055,Plaza,"Grzymisław",Jopek,1991-05-12,4,72,Krawczyk,"Olech",1970-11-01,"M",ODDZ_FRA_002,Glowny opiekun,Francja,Burgundia,CITY,4543.711745487294,USD,2005-06-10
10065,Sheraton,"Odo",Jopek,1949-06-12,3,228,Kowalski,"Dagna",1995-06-09,"K",ODDZ_HIS_003,Przewodnik,Hiszpania,Madryt,CITY,8034.002886881781,EUR,2005-04-02
10043,Plaza,"Benedykt",Kowalski,2000-02-22,5,216,Nowak,"Iwona",1984-10-18,"K",ODDZ_POL_005,Przewodnik,Polska,Bieszczady,CITY,4033.8665672368825,PLN,2004-03-26
10067,Sheraton,"Samuel",Kowalski,1975-07-07,1,212,Krawczyk,"Cezary",1977-12-25,"M",ODDZ_POL_002,Glowny opiekun,Polska,Mazury,CITY,8216.103693668585,USD,2014-01-26
10071,Mercurial,"Donata",Kiepski,1943-11-23,3,37,Krawczyk,"Przemił",1977-05-29,"M",ODDZ_FRA_002,Opiekun,Francja,Burgundia,CITY,5182.950800537964,EUR,2001-01-10
10006,Plaza,"Abdiasz",Kiepski,1933-07-28,4,154,Nowak,"Dobrosława",1993-03-20,"K",ODDZ_POL_004,Opiekun,Polska,Bieszczady,CITY,8920.227394049198,PLN,2003-03-20
10017,Mercurial,"Angel",Jopek,1980-04-01,4,132,Krawczyk,"Włościsław",1992-10-13,"M",ODDZ_FRA_006,Przewodnik,Francja,Akwitania,CITY,9986.678593422761,EUR,2001-03-29
10060,Plaza,"Racibor",Kiepski,2014-04-05,5,36,Nowak,"Jeremi",1978-01-22,"M",ODDZ_FRA_007,Opiekun,Francja,Burgundia,CITY,4039.0738095236015,USD,2013-04-25
10091,Sheraton,"Abel",Krawczyk,1991-01-08,4,129,Nowak,"Pelagiusz",1978-01-17,"M",ODDZ_POL_008,Opiekun,Polska,Tatry,CITY,8816.095868749533,EUR,2008-11-26
10086,Sheraton,"Marietta",Krawczyk,1941-12-30,5,165,Krawczyk,"Miranda",1997-07-23,"K",ODDZ_FRA_007,Glowny opiekun,Francja,Owernia,CITY,8849.675767926059,EUR,2015-10-11
10085,Sheraton,"Małgorzata",Jopek,1970-02-16,4,113,Nowak,"Luiza",1978-04-10,"K",ODDZ_HIS_006,Opiekun,Hiszpania,Madryt,CITY,6315.601494627383,USD,2007-10-20
10047,Sheraton,"Zelmira",Kowalski,1949-12-07,1,175,Nowak,"Gościwit",1978-10-02,"M",ODDZ_HIS_007,Opiekun,Hiszpania,Barcelona,CITY,7340.124798856706,EUR,2017-08-19
10009,Plaza,"Wielisława",Nowak,1997-08-20,4,72,Kiepski,"Sulpicjusz",1976-08-20,"M",ODDZ_FRA_002,Opiekun,Francja,Owernia,CITY,5685.458292124189,USD,2000-04-24
10059,Mercurial,"Radociech",Kowalski,1967-05-21,4,82,Nowak,"Bernadetta",1991-02-14,"K",ODDZ_POL_009,Opiekun,Polska,Pomorze,CITY,7538.9028680308,PLN,2009-10-09
10005,Mercurial,"Romuald",Jopek,1962-07-31,2,170,Kowalski,"Delfina",1979-06-29,"K",ODDZ_HIS_001,Opiekun,Hiszpania,Asturia,CITY,2392.9757316598098,USD,2000-02-01
10047,Sheraton,"Zelmira",Kowalski,1949-12-07,1,175,Krawczyk,"Mieczysława",1976-08-13,"K",ODDZ_HIS_003,Glowny opiekun,Hiszpania,Barcelona,CITY,6904.09861546688,USD,2009-10-22
10096,Mercurial,"Zenon",Kowalski,1983-10-19,5,183,Kiepski,"Konstancjusz",1993-03-15,"M",ODDZ_POL_001,Glowny opiekun,Polska,Pomorze,CITY,3756.291439424747,PLN,2006-01-01
10080,Plaza,"Irydion",Kowalski,1989-10-29,2,198,Kowalski,"Joachima",1991-10-24,"K",ODDZ_HIS_006,Opiekun,Hiszpania,Barcelona,CITY,9289.929594668462,USD,2011-08-15
10033,Plaza,"Herakles",Kiepski,1935-08-06,1,96,Jopek,"Imisława",1995-08-05,"K",ODDZ_FRA_001,Glowny opiekun,Francja,Owernia,CITY,7500.674185991184,PLN,2005-03-09
10069,Mercurial,"Irena",Krawczyk,1933-12-17,4,158,Jopek,"Norberta",1975-08-14,"K",ODDZ_HIS_008,Glowny opiekun,Hiszpania,Asturia,CITY,7073.033162635972,PLN,2007-04-26
10085,Sheraton,"Małgorzata",Jopek,1970-02-16,4,113,Nowak,"Toligniew",1975-03-24,"M",ODDZ_HIS_005,Przewodnik,Hiszpania,Madryt,CITY,4099.250376898089,PLN,2008-05-15
10022,Plaza,"Bartosz",Nowak,1998-05-16,1,89,Kiepski,"Bryda",1982-03-19,"K",ODDZ_HIS_003,Opiekun,Hiszpania,Barcelona,CITY,6027.9783029827,EUR,2013-08-29
10083,Sheraton,"Dobrawa",Kiepski,1949-05-17,3,76,Nowak,"Olaf",1979-02-11,"M",ODDZ_FRA_002,Opiekun,Francja,Owernia,CITY,7877.176010956163,EUR,2014-10-30
10083,Sheraton,"Dobrawa",Kiepski,1949-05-17,3,76,Jopek,"Metody",1979-03-18,"M",ODDZ_FRA_001,Przewodnik,Francja,Owernia,CITY,5754.866763314701,PLN,2015-12-19
10031,Sheraton,"Pakoszław",Krawczyk,1994-11-01,4,144,Nowak,"Konradyn",1997-11-19,"M",ODDZ_FRA_005,Przewodnik,Francja,Burgundia,CITY,8944.652834551041,USD,2015-04-05
10091,Sheraton,"Abel",Krawczyk,1991-01-08,4,129,Nowak,"Angel",1977-03-16,"M",ODDZ_POL_008,Przewodnik,Polska,Tatry,CITY,6836.50552712007,PLN,2003-11-11
10021,Sheraton,"Pius",Jopek,1956-11-25,2,203,Kiepski,"Wiesława",1997-10-25,"K",ODDZ_POL_006,Opiekun,Polska,Pomorze,CITY,7966.22461340817,EUR,2011-10-14
10043,Plaza,"Benedykt",Kowalski,2000-02-22,5,216,Kowalski,"Stojmir",1980-01-21,"M",ODDZ_POL_002,Opiekun,Polska,Bieszczady,CITY,7707.4754166252715,EUR,2014-02-24
10057,Sheraton,"Idzi",Nowak,1983-04-21,1,130,Kiepski,"Cyntia",1994-07-02,"K",ODDZ_POL_007,Opiekun,Polska,Tatry,CITY,3005.0004452135163,EUR,2015-02-09
10044,Mercurial,"Radek",Jopek,1997-11-25,1,135,Nowak,"Pakosław",1997-06-10,"M",ODDZ_FRA_005,Przewodnik,Francja,Owernia,CITY,2072.948295334785,PLN,2007-07-27
10039,Plaza,"Bohdan",Krawczyk,2005-03-19,1,178,Kiepski,"Patrycja",1980-06-29,"K",ODDZ_POL_008,Glowny opiekun,Polska,Mazury,CITY,3543.5770585367704,USD,2002-02-09
10084,Mercurial,"Trzebisław",Nowak,1953-12-15,1,77,Kiepski,"Manfreda",1971-04-01,"K",ODDZ_HIS_009,Opiekun,Hiszpania,Asturia,CITY,3778.2673913867866,USD,2017-03-20
10032,Mercurial,"Kordelia",Kiepski,1949-07-13,4,71,Krawczyk,"Gilbert",1975-10-30,"M",ODDZ_HIS_002,Przewodnik,Hiszpania,Madryt,CITY,7747.908450716263,PLN,2013-09-20
10023,Mercurial,"Rut",Jopek,1983-04-08,5,186,Kowalski,"Lucja",1991-09-25,"K",ODDZ_FRA_009,Przewodnik,Francja,Owernia,CITY,9515.226137773894,PLN,2016-09-06
